企业名称,招聘岗位,工作城市,工作区域,最低月薪,最高月薪,职位描述,学历要求,要求经验,招聘人数,招聘类别,初级分类,公司地点,工作地点,招聘发布日期,招聘结束日期,招聘发布年份,招聘结束年份,来源
江西小马机器人有限公司,slam算法工程师,深圳,宝安,25000.0,35000.0,岗位职责：1、研发移动机器人激光雷达的SLAM算法；2、负责室外大场景的建图定位以及多传感器融合算法设计；3、协助上层应用工程师完成整机系统逻辑；4、带领团队，协助完成新产品的的开发。岗位要求：1、 本科毕业5年以上或研究生毕业2年以上，硕士优先，计算机、通信、自动化控制、电子信息、计算机科学与技术等相关专业；2、 具有至少一年以上SLAM的项目实践经验，熟悉单线和多线激光雷达工作原理；3、具有较强的C++/C语言编程能力，熟悉Linux操作系统为基础的嵌入式软件开发；4、熟悉路径规划等导航算法，掌握基于多传感器融合的多种避障方式；5、有自主导航机器人、AGV小车等机电一体化产品设计经验者优先；6、熟悉软件开发流程，掌握一定的开发技能，有良好的代码习惯；职位福利：五险一金、带薪年假、绩效奖金、节日福利、岗位晋升、年终分红、住房补贴、周末双休,本科,3-5年,3,全职,,华丰国际机器人产业园,华丰国际机器人产业园,2023-04-24,2023-05-25,2023,2023.0,智联招聘
龙环融通网络科技(北京)有限公司,数据分析师,邯郸,邯山区,5000.0,8000.0,岗位职责： 1.熟悉数据库基本操作，为业务运营提供数据支持，协助形成业务运营分析报告，确保分析结果准确及实用性； 2.可以独立完成数据需求编写，数据挖掘及分析结果可视化展示，编写数据分析报告； 3.负责公司业务数据的日常统计和反馈； 4.配合完成业务前期规划，事后分析等； 5.统计学、数学、计算机专业优先。 来源：马 克 数 据 网,本科,1-3年,1,全职,,启信大厦23楼,启信大厦23楼,2023-04-20,2023-05-21,2023,2023.0,智联招聘
珠海世博信息科技有限公司,高级数据分析师,武汉,洪山,15000.0,25000.0,"岗位职责： 1、负责产品基础业务指标的监测以及归因分析； 2、负责产品日常业务数据分析，为业务线建立全面的数据指标体系，为产品运营提供效果评估及数据决策支持； 3、负责数据埋点管理工作，确保底层数据质量； 任职资格: 1、本科及以上学历，对数学统计学感兴趣，有一定的计算机或者数学基础，数理统计相关专业优先； 2、熟悉常用的数据分析工具和语言：如Excel、SQL、R、Python、SPSS； 3、具有良好的逻辑思维能力与沟通表达能力，认真靠谱，有较强自驱能力、好奇心，对互联网感兴趣，对数据分析感兴趣者优先。""",本科,5-10年,1,全职,,保利国际中心,保利国际中心,2023-03-09,2023-04-09,2023,2023.0,智联招聘
浙江希优信息科技有限公司,GNSS算法工程师,杭州,余杭,16000.0,20000.0,"岗位职责：1. GNSS定位算法的研究与实现； 2. GNSS产品测试、技术支持。 岗位要求：1、扎实的C/C++编程基础，熟悉Linux系统; 2、精通GNSS 定位算法，最小二乘，各种卡尔曼滤波算法等； 3、精通多频RTK、PPP、CORS算法等； 4、熟悉GNSS系统的信号体制, 误差建模以及误差分析； 5、本科及以上学历，有GNSS研发经验优先考虑。",本科,不限,1,全职,,华东院高教路201号,华东院高教路201号,2023-05-26,2023-06-26,2023,2023.0,智联招聘
中国平安财产保险股份有限公司湖北分公司,数据分析师,黄冈,黄州区,5000.0,8000.0,1、负责本机构业务产品支持、业务配合、落实日常共拓； 2、研究当地市场情况，通过各项数据分析，及时反馈核保政策并在机构实施； 3、配合各个部门，提供数据及技术支持； 4、要求统招本科及以上学历，有较强的逻辑思维能力，沟通能力，统计、数学相关专业优先。,本科,不限,1,全职,,中国平安财产保险股份有限公司(黄冈中心支公司),中国平安财产保险股份有限公司(黄冈中心支公司),2023-04-12,2023-05-13,2023,2023.0,智联招聘
河南逸祥卫生科技有限公司,数据分析师（生产方向）,郑州,新密,6000.0,7000.0,工作职责： 1. 运用数据挖掘工具采集数据； 2. 熟练使用至少一种数据统计分析工具，有如R、Python、MES、WMS、SPSS等方面技能，快速有效的给出数据分析方法及结论； 3. 自动化可视化运维，商业智能数据分析，大数据流程调优； 4. 逻辑性强，能独立编写行业数据分析报告，及时发现业务中隐含的漏洞和问题。 职位要求： 1. 本科及以上学历，硕士优先，理科优先； 2. 有快速消费品和零售行业工作经验或相关行业咨询经验优先； 3. 专业理论功底扎实，具有学习钻研精神，责任心强，勤于思考，善于研究及捕捉客户信息； 4. 具有敏锐的洞察力，善于分析和解决问题； 5. 具有较高的语言和书面表达能力，亲和力强，善于沟通，语言表达流畅，逻辑性强； 6. 良好的合作精神和团队协作能力； 7. 有较强的工作抗压能力。 ps：有制造行业工作经历优先考虑,本科,1-3年,1,全职,,郑州新密市岳村镇司家门村东坡寨,郑州新密市岳村镇司家门村东坡寨,2023-03-07,2023-04-07,2023,2023.0,智联招聘
智富汽车服务(上海)有限公司,数据分析师,苏州,吴中,6000.0,8000.0,"工作内容： 1、对部门的数据进行整合分类； 2、应回款客户的数据按账龄分配； 3、逾期客户回款的明细审核； 4、账户表的日常维护（VBA）； 5、数据库的日常维护； 6、完成领导交办的其他工作。 任职要求： 1、大专学历及以上，1年以上相关工作经验； 2、熟悉互联网金融的资金结算流程； 3、熟练运用各种办公软件，精通SQL, EXCEL等； 4、吃苦耐劳、努力上进，能够承受压力 5、细心踏实，对数据敏感，工作积极主动，责任感强，具有良好的沟通技巧和学习能力",大专,1-3年,1,全职,,启迪人工智能产业园东区26栋和28栋,启迪人工智能产业园东区26栋和28栋,2023-04-15,2023-05-16,2023,2023.0,智联招聘
沈阳尚京人力资源管理有限公司,大数据开发工程师,东莞,,17000.0,30000.0,"【岗位职责】 1、制定合理的大数据领域平台/产品的架构、关键技术策略和路标，指导技术开发工作，确保技术Ready，构建数据平台/数据产品核心技术竞争力 2、独立完成大数据产品迭代, 包括但不限于数据的实时采集，运营分析，数字营销，用户画像，ABTest, 搜索推荐等产品的工程落地，以及数据平台/数据产品的开发，包括代码编写、单元测试、集成测试、静态检查、本地构建、测试环境搭建、问题定位等 3、按照架构设计原则（全面解耦、服务化/组件化、安全可靠、自动化运维、高效开发、持续演进等）定义数据平台/数据产品的目标架构和演进节奏，识别并突破影响架构竞争力的关键技术；对数据平台/数据产品子系统、模块的需求进行分析，输出设计方案 4、洞察业界大数据相关产品技术发展方向，对架构的长期演进负责 任职要求 1、计算机、软件、通信等相关专业，或有软件开发项目经验和工作经验； 2、热爱编程，基础扎实，熟悉掌握但不限于JAVA/C++/C等编程语言中的一种或数种，有良好的编程习惯； 3、具备独立工作能力和解决问题的能力、善于沟通，乐于合作，热衷新技术，善于总结分享，喜欢动手实践； 4、对数据结构、算法有一定了解； 5、优选条件： 1）熟悉Java/C/C++中至少一种，有充分的代码开发经验； 2）有IOS/安卓等相关产品开发经验； 3) 熟悉Linux内核； 4) 熟悉硬件和底层驱动相关；",本科,1-3年,10,全职,,东莞市松山湖科技产业园,东莞市松山湖科技产业园,2023-06-15,2023-07-16,2023,2023.0,智联招聘
昆明信飞科技有限公司,中级数据分析师,昆明,盘龙,5000.0,7000.0,www.macrodatas.cn 。岗位职责1) 负责业务数据分析、数据逻辑梳理工作，包括业务数据的需求识别，业务数据的整合、提取、清洗、转换等；2) 负责指导和规范数据生产工作，对数据处理流程进行优化与更新等；3) 负责ETL数据入库工作，包括数据的抽取、转换、清洗、建模、验证等；4) 负责数据处理、数据检查、数据应用分析文档撰写；5) 参与项目中数据需求调研，准确把握客户需求；6) 完成每周计划工作内容，确认进度，并进行自检和上报；7) 完成组长交办的其它工作。任职要求1) 掌握常用的统计分析方法，如描述统计、假设校验、相关性分析、方差分析、回归分析、聚类分析、判别分析等；2) 掌握Excel应用技巧、常用函数、数据透视表等，如：统计函数、查找和引用函数、文本函数、逻辑函数、数学和三角函数等；3) 能够使用Python进行简单的数据爬取、清洗、转换等，掌握常用的Python库，如：NumPy、Pandas、Requests、Selnium；4) 熟练使用ETL工具，如：Kettle常用转换工具（流查询、列转行、行转列、字段拆分、插入\更新、分组、分析查询、字符串操作、值映射、计算器）；5) 了解数据仓库、数据库基本概念、原理及结构，能够熟练使用SQL语句对数据库进行查询，如：子查询和关联子查询、多表联结查询、创建视图、插入更新、使用CASE表达式、集合运算、使用谓词和函数等；6) 了解SQLServer、Oracle、MySql、PostgreSQL等常用数据库的基础操作及原理，如数据库字段类型的用法、阈值、含义；7) 具备扎实的专业基础知识，有较强的责任心和团结协作、开拓创新的精神；8) 具有较强的学习能力和领悟能力，有技术总结、数据分析报告撰写能力，善于表达和沟通；9) 能够指导和培训数据生产人员进行作业，把握数据质量，提高数据生产效率,大专,1-3年,2,全职,,白龙路1号金色年华二期6层,白龙路1号金色年华二期6层,2023-03-03,2023-04-03,2023,2023.0,智联招聘
江苏金智锐智能科技有限公司,大数据开发工程师（数字苏州国企）,苏州,吴中,15000.0,26000.0,岗位职责 1.参与数据类软件项目用户需求分析，协助完成项目方案设计； 2.负责项目数据采集、清洗、治理类功能代码的编写与自测； 3.负责对其他开发工程师的代码、语句性能进行评审； 4.协助测试工程师完成测试方案梳理； 5.根据需求和测试结果完善和迭代所负责功能代码； 6.负责功能模块上线后作保障支撑工作，并整理操作手册等相关文档。 任职要求 1.精通关系型数据库、NoSQL数据库、图形数据库等各类数据库； 2.精通大数据系统架构和常用的数据工具，如Hadoop生态体系，Kafka，flume，各种计算引擎storm/spark/flink； 3.熟悉Java语言，有spring boot， spring cloud等框架使用经验者优先； 4.熟悉API网关、数据加密，有数据类项目、数据共享开放平台系统开发经验者优先； 5.拥有良好的沟通、协调能力和学习、抗压能力。 （macrodatas.cn） （来 自 马 克 数 据 网）,本科,不限,5,全职,,国际大厦1,国际大厦1,2023-02-14,2023-03-17,2023,2023.0,智联招聘
上海交通大学宁波人工智能研究院,算法工程师,宁波,海曙,18000.0,22000.0,职责描述： 1、根据制造业的具体场景，设计合理的模型/算法，实现并解决落地过程中的问题； 2、编写测试代码，对算法进行性能评估和优化； 3、负责算法的部署和维护工作，并向用户提供技术支持； 4、研究新技术和趋势，持续提高算法的性能和适应性。 任职要求： 1、硕士及以上学历，计算机、运筹学、工业工程或相关专业； 2、了解制造业管理模式和业务模式，具备3年以上相关APS算法开发工作经验，3个以上相关项目成功落地经验； 3、具备较强的业务理解和数学建模能力，能够快速理解问题、抽象并设计解决方法； 4、掌握一门或多门编程语言，如Java、Python、C++等； 5、熟悉OptaPlanner/OR-Tools等求解器中的一种；熟悉主流启发式或元启发式，如遗传算法、粒子群优化算法、蚁群算法等； 6、对工业互联网、智能制造、智能工厂等感兴趣，能够主动学习工业领域的相关知识； 7、具备优秀的团队协作精神，良好的学习、沟通、分析与解决问题的能力。 关注公众号马克数据网,硕士,3-5年,1,全职,,甬水桥科创中心,甬水桥科创中心,2023-04-11,2023-05-12,2023,2023.0,智联招聘
江苏高凯精密流体技术股份有限公司,运动控制算法工程师,常州,武进,20000.0,35000.0,岗位职责： 1. 负责公司智能装备运动控制算法的开发与实现； 2. 负责公司智能装备运动轨迹规划算法和优化相关研究工作； 3. 根据产品规划、系统构架和功能需求完成控制程序开发及文档的编写； 4. 负责搭建机器视觉系统，进行视觉系统设计、软件开发、调试及相机镜头光源等选型； 5. 协助技术支持人员，解决客户现场设备的运动控制问题。 任职要求： 1. 本科以上学历，自动化、控制理论与工程、机械制造及其自动化等相关专业毕业； 2. 3年以上智能装备或自动化设备行业经验，具备智能装备控制相关知识以及运动控制算法设计、建模与控制等方面的研发经验，主导5个以上运动控制项目开发经验者优先； 3. 精通C++或C#，熟悉halcon或opencv，熟练使用至少一种运动控制卡（固高，雷赛，研华等）； 4. 熟悉多轴联动，轨迹规划，速度规划，插补运动算法，了解运动学与动力学相关理论，有点胶机，涂覆机，以及半导体设备场景应用开发者优先； 5. 熟悉视觉硬件的选型，对市场上主流的相机、镜头和光源有一定的了解； 6. 有良好的团队协作精神，勤奋上进，积极主动，勇于接受挑战，能接受项目出差。职位福利：五险一金、年底双薪、全勤奖、餐补、节日福利、定期体检、绩效奖金、带薪年假,本科,3-5年,1,全职,,常州科教城,常州科教城,2023-06-30,2023-07-31,2023,2023.0,智联招聘
清环智源(北京)科技有限公司,综合数据分析师,济宁,,8000.0,10000.0,工作职责：1. 研究区域大气颗粒物和臭氧来源与生成机制；2. 分析解读重污染天气成因及污染物时空变化特征；3. 基于各类超级站监测仪器产生的多维数据，分析来源成因，识别污染源管控重点方向，提出管控对策建议。 任职要求：1. 环境科学、环境工程、气象学、大气科学、大气物理、大气化学等相关专业优先（优秀本科生亦可）；2. 具有较好的大气物理与化学研究基础，熟悉大气监测设备及数据分析工具；3. 责任心强，具备较强的学习能力和团队协作能力，以及良好的逻辑思维能力和文字写作能力；4. 能够适应短期出差。 职位福利：五险一金、周末双休、绩效奖金、弹性工作、节日福利、全勤奖,硕士,不限,3,全职,,济宁市,济宁市,2023-05-10,2023-06-10,2023,2023.0,智联招聘
南京图格医疗科技有限公司,图像算法工程师,南京,江宁,10000.0,20000.0,岗位职责： 1、负责图像处理、图像识别算法的设计、验证； 2、与软件工程师合作完成产品的开发与调试； 3、参与系统的需求调研和需求分析，撰写产品设计相关技术文档； 4、图像处理算法、图像模式识别算法、计算机视觉相关算法的实现和性能优化。 任职要求： 1、本科及以上学历，2年及以上图像算法开发或实现的经验；模式识别、数学、信号处理、计算机、电子工程、图像处理等相关专业； 2、熟练掌握Python、Matlab等开发语言，掌握数字图像处理的基础； 3、熟练使用opencv或其他图像处理库； 4、熟悉图像画质增强算法、3A算法或者有ISP研发经验者优先； 5、有医用内窥镜的图像优化经验优先； 6、熟悉SVM、CNN、SSD、YOLOv2等机器学习模型者优先。,本科,1-3年,1,全职,,南京图格医疗科技有限公司,南京图格医疗科技有限公司,2023-07-14,2023-08-14,2023,2023.0,智联招聘
蜘蛛王集团温州品牌管理有限公司,数据分析师,温州,永嘉县,5000.0,10000.0,1、根据各项需求独立完成数据采集、报表制作，并能准确、及时提供； 2、能对各项报表结合实际业务做出深入分析，并给出方案或建议； 3、能熟练使用报表可视化进行分享和汇报； 4、熟练掌握EXCEL、数据库、BI等数据分析相关软件，熟悉商品管控流程，能对外进行培训工作；。来源：马 克 数 据 网,高中,1年以下,1,全职,,林垟工业区蜘蛛王集团,林垟工业区蜘蛛王集团,2023-03-04,2023-04-04,2023,2023.0,智联招聘
乐圆集团有限公司,电池算法工程师,青岛,李沧,20000.0,35000.0,"微信公众号马克数据网 。岗位职责： 1.负责电池管理系统SOC.SOP和SOH等算法的研究开发工作； 2.负责算法所需数据及参数（电芯数据，算法参数等）的提取方法研究； 3.编写软件模块的算法描述文件，协助软件人员开发算法的调度和管理； 4.负责并完成相关设计文档.测试报告等技术文件的编写与评审； 5.负责算法的持续优化，算法的精度提升以及前沿算法的研究工作； 任职资格： 1.硕士以上学历,软件工程、自动化、汽车电子、电子信息相关专业； 2.具有3年以上算法工作经验；熟练运用Matlab simulink/stateflow等模型开发工具进行应用层策略开发、测试; 3.有动力电池SOX算法开发及项目经验； 4.有良好的团队意识和沟能能力。 岗位福利： 1、工作时间：早八点半至五点半，双休，节假日正常休息； 2、入职即缴五险一金+餐补+交通补+通讯补+带薪年假+节日福利+绩效奖。",本科,5-10年,1,全职,,青岛国际院士港,青岛国际院士港,2023-04-05,2023-05-06,2023,2023.0,智联招聘
成都德宸锦睿科技有限公司,金融风险数据分析师,成都,武侯,6000.0,8000.0,职责描述：1、参与风险数据集市建设及风险指标体系搭建，建设形成能支撑决策引擎、数据监控报表、分析建模的风险数据体系；2、深入理解业务，与风险各个团队紧密合作，针对专项问题进行数据分析，制作分析报告，完成分析汇报；3、探索平台内部及外部各类数据，对坏客户进行精准画像；4、负责风险实时指标体系的搭建、维护、监控。任职要求：1、本科及以上学习，专业为统计学，数学，计算机的优先考虑；2、有一定的Mysql使用功底，熟练使用excel；3、较强的快速学习能力、抗压能力、自驱力和沟通能力。 来源：马 克 数 据 网,本科,不限,1,全职,,新希望大厦(人民南路四段),新希望大厦(人民南路四段),2023-03-02,2023-04-02,2023,2023.0,智联招聘
世纪怡嘉软件科技有限公司,算法工程师,厦门,同安,15000.0,22000.0,"1. ***大学本科及以上学历,4年（含）以上数据挖掘/建模相关工作经验，硕士2年（含）以上、博士1年（含）以上。 2. 2年以上机器学习/数据咨询分析类产品/项目研发经验。 3. 熟悉主流的机器学习方法，如逻辑回归、决策树、朴素贝叶斯分类、聚类分析、神经网络、集成学习等。 4. 具备数据库分析语言能力（MYSQL、 Oracle等），至少熟练掌握一种建模语言及软件能力（Scala\R\PYTHON\SAS等）。 5. 具备较强的数据分析能力、逻辑思维能力，良好的沟通能力。",本科,1-3年,1,全职,,厦门国际银行科研中心厦门同安区厦门国际银行科研中心同安区Y668(北辰山路),厦门国际银行科研中心厦门同安区厦门国际银行科研中心同安区Y668(北辰山路),2023-04-23,2023-05-24,2023,2023.0,智联招聘
广州奕至家居科技有限公司,电商数据分析师（3c类目）,广州,黄埔,11000.0,15000.0,岗位职责： 1.熟悉主流电商平台和社媒后台数据分析，结合消费者特征和品类发展趋势，提出清晰推动作用的产品营销方案，包含卖点沟通，人群推广策略等； 2.拆解策略落地并监测效果，定期复盘优化，提升推广效率； 3.负责新品市场调研，洞察消费者需求，挖掘市场机会点，支持产品概念创新和产品线开发。 任职要求： 1.本科以上学历，3年以上工作经历，熟悉阿里数据银行、生意参谋、巨量引擎数据平台等； 2.熟练使用数据分析和调研方法，具有消费者运营分析项目经验，能独立分析报告； 3.较强的沟通、跨部门协作能力； 4.具有消费电子、美妆个护行业，或乙方项目丰富经验者。 福利待遇： 1.公司食堂免费包两餐（种类丰富）、下午茶 2.五险一金齐全、完善的新人入职培训体系、入职礼包、晋升培训计划 3.商业保险、员工体检、带薪年假、年度调薪、节日礼包 工作时间：9：00-18：30（午休12：30-14：00）周末双休 工作地点：广州黄埔区锐港中心15楼（5号线大沙地站/13号线裕丰围站/BRT直达),本科,3-5年,1,全职,,锐港中心15F,锐港中心15F,2023-07-12,2023-08-12,2023,2023.0,智联招聘
北京四维万兴科技有限公司,激光SLAM建图算法工程师,长沙,长沙,10000.0,20000.0,"岗位职责：1、基于激光SLAM算法框架，实现三维点云建图及移动车辆的定位与导航；2、研究GPS/IMU与激光,视觉等多传感器融合算法与高精地图重建；3、负责激光SLAM重定位开发，实现基于地图的快速、高精度重定位算法研发；4、持续跟踪国内外相关领域进展，根据公司产品需要不断进行创新及性能提升；任职要求：1、熟悉激光SLAM算法原理，至少精通LOAM、LVIO、IMLS等的一种主流的SLAM开源系统，对至少其中一个框架有过修改的经验；2、熟悉常见开源工具库，例如ceres、g2o、Eigen、OpenCV、PCL等；3、熟悉Linux开发及调试环境,熟练掌握C++语言和算法开发；4、熟悉ROS、Apollo和Autoware等系统。5、在自动驾驶高精定位和高精地图构建方面有经验者优先；工作地址：长沙",本科,3-5年,1,全职,,湖南湘科控股集团有限公司行政中心3楼 湖南安博智控科技有限公司,湖南湘科控股集团有限公司行政中心3楼 湖南安博智控科技有限公司,2023-04-08,2023-05-09,2023,2023.0,智联招聘
深圳市德兰明海新能源股份有限公司,物联网硬件工程师,惠州,惠阳区,15000.0,30000.0,一、岗位职责 1、从事物联网嵌入式产品硬件设计、开发工作; 2、负责从原理图设计到产品量产的全部硬件技术工作; 3、与工厂生产技术部协作及电子器件供应商沟通; 4、独立解决研制项目中出现的技术问题，按公司产品研制工作进程完成本职工作; 5、完成相关项目、产品的技术文档，产品技术支持工作。 二、职位要求 1、具备扎实的模拟电子，数字电路基础，能承受较大工作压力，能独立完成任务，具有持续创新思维。 2、熟悉ARM 构架，熟悉MSP430，对315，433，Zigbee BLE，WiFi，2G/3G/4G等有基本的射频性能调试和测试检验优先。 3、能够独立完成硬件总体方案设计、器件选型、原理图设计、 PCB设计、电路调试、测试、优化等工作。 4、优秀的英文文档阅读能力，专业技术英语基础扎实，能够读懂相关技术文档。 5、良好的沟通能力及团队协作能力、认真负责的工作态度。 6、3年以上工作经验；,本科,3-5年,3,全职,,惠州市新明海科技有限公司,惠州市新明海科技有限公司,2023-01-07,2023-02-07,2023,2023.0,智联招聘
北京捷科智诚科技有限公司,大数据测试工程师,天津,河东,10000.0,15000.0,岗位名称:测试工程师 工作地点:天津市河东区海河东路 218 号渤海银行大厦招聘人数:2人 招聘级别:初级/中级 招聘要求 1.计算机或者相关专业本科及以上，1年以上数据测试经验或3 年以上功能测试经验，有数仓、报表开发/测试经验者优先 具有扎实的软件测试理论知识和实践2.熟练掌握并使用 Linux、SQL等，具备一定的数据分析技能和相关经验3具备良好的沟通表达能力和团队合作能力，有较强的抗压能力，可以快速学4习，自我驱动力强 有大数据产品工具开发、数据质量建模、数据治理经验者优先,本科,3-5年,1,全职,,渤海银行大厦(西门)1,渤海银行大厦(西门)1,2023-04-18,2023-05-19,2023,2023.0,智联招聘
清环智源(北京)科技有限公司,数据分析师,济南,天桥,5000.0,10000.0,工作职责：1. 研究区域大气颗粒物和臭氧来源与生成机制；2. 分析解读重污染天气成因及污染物时空变化特征；3. 基于各类超级站监测仪器产生的多维数据，分析来源成因，识别污染源管控重点方向，提出管控对策建议。任职要求：1. 环境科学、环境工程、气象学、大气科学、大气物理、大气化学等相关专业优先（优秀本科生亦可）；2. 具有较好的大气物理与化学研究基础，熟悉大气监测设备及数据分析工具；3. 责任心强，具备较强的学习能力和团队协作能力，以及良好的逻辑思维能力和文字写作能力；4. 能够适应短期出差。,硕士,不限,2,全职,,朝阳街9号,朝阳街9号,2023-02-08,2023-03-11,2023,2023.0,智联招聘
全益(上海)人力资源有限公司,算法工程师,上海,静安,30000.0,45000.0,1、 负责医药相关文本中自然语言处理方向的算法研发，包括医药相关的实体识别、知识抽取、结构化、关系挖掘、语义理解、对话问答等 2、 应用NLP技术在具体业务场景中解决实际需求，优化模型准确率和效率 3、 探索NLP在医药、医疗等领域的应用 4、 跟进行业前沿技术发展趋势，跟踪国际最新算法发展方向和相关技术 任职资格： 1、 熟练掌握自然语言处理NLP相关理论与技术方法 2、 熟悉Python或Java，有良好的编程能力，熟悉TensorFlow、Python、Pytorch中至少一种深度学习框架 3、 熟悉中英文分词、正则表达式、词性标注、实体识别、句法分析、自动文本分类，关键值提取等自然语言处理技术，熟悉语义分析方法和技术（相似度计算、本体理论、语义推理等） 4、 熟悉了解人工智能、机器学习等领域的前沿方向与研究动向 5、 具备将机器学习与自然语言处理的理论转化为实践的能力 6、 具有医药相关文本处理项目研发经验者（项目主要参与人员）优先 7、 计算机或数学相关本科以上学历，数学功底扎实，具有良好的数据挖掘和深度学习的知识 8、 在以下至少一个领域有深入研究： NLP算法，深度强化学习，图网络等 9、 有激情，责任心强，执行力强，团队合作和沟通能力佳职位福利：周末双休、五险一金、绩效奖金、带薪年假、节日福利、员工旅游、定期体检,硕士,不限,1,全职,,中国医药工业信息中心10,中国医药工业信息中心10,2023-05-09,2023-06-09,2023,2023.0,智联招聘
德科信息有限公司,游戏数据分析师（双休+mmo游戏经验）,广州,天河,12000.0,19000.0,岗位描述1. 参与网易游戏玩家的行为数据整合、分析建模，为产品设计研发及运营提供数据支持；2. 设计国内外游戏行业、市场研究方案，建立指标体系、算法模型以提供市场分析、预测工具或结果；3. 基于公司内外产品、用户及市场数据的研究和分析，加深对产品及用户群体的理解，形成系统化的分析体系; 岗位要求 1. 本科或以上学历，计算机、统计、数学等相关专业毕业； 2. 两年以上互联网产品数据分析挖掘经验； 3. 有linux环境下工作经验，熟悉Python； 4. 充分的数据敏感度，能从海量数据中提炼核心结论并形成专业报告，及时反馈数据中隐含的变化和问题； 5. 表达能力强，具备优秀的快速学习能力、沟通协调能力及团队精神； 来自：马 克 团 队,本科,1-3年,1,全职,,网易总部高唐2期1,网易总部高唐2期1,2023-05-19,2023-06-19,2023,2023.0,智联招聘
德科信息有限公司,IT服务数据分析师,上海,青浦,10000.0,18000.0,职位描述： 1. 负责企业内部IT服务相关的数据分析工作，如成本采购、资产管理、helpdesk服务等业务数据； 2. 对接国内海外各条业务线，结合提供的数据源进行数据分析以及报告输出等工作； 3. 对业务核心指标进行监控与跟踪分析，并对数据异常情况进行问题定位，并推动问题解决与效能提升； 4. 理解数据背后的业务本质，针对核心业务进行专题分析，为业务决策提供分析支撑。 职位要求： 1. 数学、统计学、经济学、计算机等专业者优先，本科及以上学历； 2. 英语读写良好，具备商务环境的口语交流能力，有海外留学或经验优先； 3. 熟练使用EXCEL，SQL等技能，具有良好的数据分析能力； 4. 对数据敏感，具备快速学习能力和优秀的协调沟通能力，具有较强的自驱力,本科,1-3年,1,全职,,LM虹桥世界中心网易大厦,LM虹桥世界中心网易大厦,2023-07-11,2023-08-11,2023,2023.0,智联招聘
珠海明象医用科技有限公司,算法工程师,珠海,香洲区,10000.0,13000.0,岗位描述：1、负责研究深度学习算法的开发，并持续对算法模型进行优化；2、负责算法的工程化、封装、测试； 3、支持公司在医疗领域相关产品的落地和文档撰写工作；、 岗位要求： 1、应届研究生学历：2、有增强，降噪，3A算法等ISP算法相关经验； 3、熟练掌握MATLAB，OPENCV，C++，python其中一到两项技能； 4、完成上级交办的其他工作。 5、有医学图像处理经验优先。,硕士,不限,1,全职,,粤澳合作中医药科技产业园AC4珠海明象医用科技有限公司,粤澳合作中医药科技产业园AC4珠海明象医用科技有限公司,2023-05-26,2023-06-26,2023,2023.0,智联招聘
义乌晶澳太阳能科技有限公司,工业物联网开发工程师,金华,,7000.0,14000.0,主要工作职责 Major responsibilities1、负责现场调研、收集项目所需的各类信息，参与工业现场设备、仪器数据采集项目；2、负责工业设备接入工业互联网平台，实现设备数据的自动采集及反向进行设备控制；3、负责对设备接入，数据采集，消息流转等流程定义标准化方式；4、负责IOT物联网平台技术架构提出可行性建议；5、负责IOT平台、边缘服务的主体功能开发与优化；7、负责IoT软硬件技术难题攻关，对接厂商技术解决各种系统定制及性能问题；8、负责IoT相关软硬件编码，进行IoT底层架构的设计、开发、调试、测试等，满足业务诉求。,大专,不限,1,全职,,义亭镇同泽路165号,义亭镇同泽路165号,2023-05-05,2023-06-05,2023,2023.0,智联招聘
义乌晶澳太阳能科技有限公司,数据分析师,金华,,10000.0,13000.0,主要工作职责 Major responsibilities1、深入理解业务，协助搭建指标体系，推进数据标准规范； 2、独立承担分析任务，沉淀关键分析思路；明确分析目标与建立各阶段的业务模型产出数据分析报告，为业务和技术团队决策提供数据支持； 3、数据分析相关项目管理工作，负责数据分析项目方案制定、项目实施落地及优化；4、对既有业务数据搜集、整理、提取、分配、统计、分析、预测、报告、挖掘，提交有效分析报告；5、对产品生命周期以及相关数据等进行深度的分析和挖掘；6、对日常业务团队过程、结果分析，发现问题，给出解决方案，推动业务发展；7、支持业务部门的报表处理及数据需求，挖掘分析主题，开展数据分析工作，基于数据分析成果，为管理层和业务部门提供商业策略分析、业务优化以及开发产品改善建议，持续改进运营效果。。马 克 数 据 网,本科,3-5年,1,全职,,义亭镇同泽路165号,义亭镇同泽路165号,2023-05-05,2023-06-05,2023,2023.0,智联招聘
深圳麦风科技有限公司,GA数据分析师,深圳,南山,11000.0,16000.0,岗位职责： 1、收集业务需求，设计数据收集方案； 2、部署数据跟踪代码（如Google Analytics，Google Ads及Affiliate平台等的数据收集代码）； 3、验证报告数据正确性与可用性； 4、提供数据报告（尽量自动化）与营销支持； 5、针对网站问题或公司业务可提升的地方进行专项分析开展跨部门协作推动优化工作。 任职资格： 1、数据分析能力强，熟悉Google Analytics有相关工作经验者优先； 2、熟悉各类网络营销方式，有网站运营、SEO、SEM、Affiliate等工作经验者优先； 3、对网站基础技术HTML和JavaScript有了解者优先； 4、可熟练使用Excel或Google Spreadsheet等电子数据报表工具处理数据； 5、英文读写能力过关，英语六级或四级优秀； 6、做事认真负责，责任心强，注重细节，有较强的沟通能力和团队协作能力。,本科,不限,1,全职,,创维半导体设计大厦西座18楼,创维半导体设计大厦西座18楼,2023-06-12,2023-07-13,2023,2023.0,智联招聘
