企业名称,招聘岗位,工作城市,工作区域,最低月薪,最高月薪,职位描述,学历要求,要求经验,招聘人数,招聘类别,初级分类,公司地点,工作地点,招聘发布日期,招聘结束日期,招聘发布年份,招聘结束年份,来源
中科闻歌,大模型算法工程师（排序方向）(J10802),北京,,30000.0,45000.0,岗位职责: 1、参与雅意大模型搜索引擎相关排序算法的设计与实现，确保搜索结果的准确性； 2、优化搜索排序基础算法及策略，包括粗排精排优化，提升主搜的转换效率； 3、探索个性化、场景化的搜索排序； 任职要求: 1、硕士及以上学历，1年以上通用搜索、推荐等方向相关算法工作经验； 2、具备搜索引擎相关算法的开发经验，如倒排索引、LSI、PageRank 等； 3、精通NLP/大模型算法和技术，熟悉大模型训练或者对网页理解/页面解析等有经验者优先； 4、精通深度学习框架(PyTorch等)，能够独立完成算法和模型的开发和优化; 5、自驱力强，注重结果导向，具有良好的协作能力和沟通能力，富有想象力和创造力。,硕士,1-3年,,全职,互联网,,,2024-07-15,,2024.0,,智联招聘
北京智通云联科技有限公司,python开发工程师,北京,,16000.0,25000.0,岗位职责： 1、主导和参与大模型应用项目部分开发与优化； 2、有阅读开源项目源码能力，并在此基础上进行二次开发，优化; 3、负责进行前沿技术研究，难点攻关。 任职要求： 2、工作经验5年及以上； 3、对面向对象有深刻理解，能熟练运用面向对象思想编写代码； 4、掌握常用设计模式，包含不限于以下设计模式，单例模式，工厂模式，策略模式，模板方法模式，适配器模式； 5、精通python基础知识，对进程，线程，协程，反射等理解其原理及特性； 6、熟练并掌握常用的Python第三方库，例如FastApi、Flask、Django；SQLAlchemy、Celery等，并理解其原理及特性，具有调优能力； 7、熟悉大语言模型，langchain优先； 8、熟悉oracle，PostgreSQL关系型数据库优先。,本科,5-10年,,全职,计算机软件,,,2024-07-30,,2024.0,,智联招聘
国铁工建(北京)科技有限公司,四足机器人运动控制算法工程师,北京,,28000.0,55000.0,1、硕士及以上学历，自动控制、机械电子工程等相关专业，2年以上机器人相关产品运动控制算法工作经验 2、具有多关节机器人控制经验，熟悉机器人动力学、运动学、轨迹规划、状态估计和最优控制 3、具有腿足式机器人算法、模型预测控制、二次规划和ROS实践经验者优先 4、熟练掌握C++，具有良好的编程风格 5、了解永磁同步电机的结构和控制特性 6、有足式机器人项目的研究/开发经历，且有不错成果的优先 7、动手能力强的优先 8、具备学习新知识、读论文的能力，思维灵活， 9、有良好的沟通能力，协作精神和进取心，抗压能力强,硕士,3-5年,,全职,计算机硬件,,,2024-07-15,,2024.0,,智联招聘
北京三快在线科技有限公司,风险算法专家,上海,,,,美团金融服务平台成立于2016年，以“场景+金融”模式，携手合作伙伴构建开放生态，为美团平台用户和商户提供底层账户、支付通道、信贷、保险和理财等金融解决方案。我们致力于以科技为核心，助力金融机构打通金融普惠“最后一公里”。我们期待与大家共同完成每一件平凡而卓越的事情，一起为用户提供优质的产品体验，守护用户的资金安全，让生活变得更美好。 岗位职责 1、负责支持美团金融经营贷风险算法研发，深刻理解具体的业务场景，设计研发具备良好区分度和解释性的模型； 2、深度挖掘海量平台数据及外部数据，开发有风险区分度的有效变量； 3、负责不同业务线、不同场景下的模型体系的搭建，分层、立体地支持相应场景的业务指标达成； 4、推动建立模型全生命周期SOP和相应工具平台建设，提升模型维护、管理和迭代的效率。 岗位基本需求 1. 计算机、统计、数学等相关学历背景； 2. 三年及以上的经营贷风险模型建模经验，具备扎实的建模基本功和方法论； 3. 具备良好的业务理解能力和沟通能力。 岗位亮点 为美团平台用户和商户提供底层账户、支付通道、信贷、保险和理财等金融解决方案。我们致力于以科技为核心，助力金融机构打通金融普惠“最后一公里”。我们期待与大家共同完成每一件平凡而卓越的事情，一起为用户提供优质的产品体验，守护用户的资金安全，让生活变得更美好。,硕士,1-3年,,全职,互联网,,,2024-08-02,,2024.0,,智联招聘
北京博兴高科科技有限公司,大数据治理工程师,北京,,12000.0,20000.0,"岗位职责： 必须有过智慧政务/智慧城市/数字政府项目经验，参与大数据局/应急/公安/交通等领域的数据中台，数据治理全流程经验 任职要求： 1、全业务数据中心、数据中台、项目中台等大数据实施经验，在数据采集、数据开发、数据治理、数据建仓、数据目录等方面有2年以上相关工作经验优先； 2.熟悉阿里云或华为数据中台Dataworks、QuickBI等组件的使用和开发，熟悉数据仓库的ETL开发和数据建模，精通数据开发SQL语言编写和代码调优； 3.熟悉Linux操作系统,熟练Java、shell、Python等脚本语言开发，熟悉接口设计、熟悉数据治理流程、熟悉各种数据可视化报表方法优先考虑； 4.具有良好的软件理论或数学基础，熟悉数据接入、数据处理、数据标准、数据质量，具备扎实的数据仓库理论；",本科,1-3年,,全职,计算机软件,,,2024-07-29,,2024.0,,智联招聘
哈尔滨思哲睿智能医疗设备股份有限公司,图像算法工程师,哈尔滨,,10000.0,16000.0,岗位职责： 1、负责MRI/CT/CBCT等医学图像前处理、去噪、分割、解剖特征识别、图像配准等算法功能模块的设计、开发和优化； 2、设计实验验证新的算法，协助实验数据收集、分析和生成报告； 3、实现传统图像处理技术和人工智能（机器学习/深度学习)在MRI/CT/CBCT等医学图像数据处理上的应用； 4、参与医疗影像射线源、探测器选型和空间精度计算； 5、参与医疗机器人设备影像系统和应用组件的全周期设计和开发； 6、参与编写相关技术开发和质量等相关文档。 任职要求： 1、有计算机、软件工程、计算机图形、计算机视觉、机器学习等相关专业，本科及以上学历； 2、熟练进行2D及3D图像的操作及渲染，熟练使用 C/C++、VC++、Python、Matlab等语言； 3、良好的数学和计算机图形学基础，了解数字图像处理的基本概念与方法，具有丰富的医学图像处理经验； 4、熟悉常用的图像处理库，熟悉图像处理、模式识别、机器学习、深度学习等; 5、具备较强的算法原型开发能力; 6、有CT、MR或手术机器人相关项目经验优先； 7、品行端正、积极负责、能较好融入团队工作。 来自马克数据网,硕士,3-5年,,全职,医疗设备/器械,,,2024-08-23,,2024.0,,智联招聘
重庆斯克特科技有限公司,ai人工智能算法工程师,重庆,,20000.0,25000.0,岗位内容： 1. 设计和实现高效的算法，解决现有系统存在的问题。 2. 利用数学、统计学和机器学习等相关领域的知识，分析海量数据并进行建模。 3. 优化算法实现，并保证代码的可扩展性和可维护性。 4. 开发和维护算法服务，并与其他团队密切合作。 任职要求： 1. 具备扎实的计算机科学基础和深入的算法理论知识。 2.硕士及以上学历，3年以上深度学习底层算法优化工作经验。 2. 精通Python/C编程和常用的开发工具（如Git）。 3. 熟悉CNN、RNN等常用神经网络模型代码实现。 4. 具备良好的团队协作能力和沟通能力。,硕士,3-5年,,全职,计算机软件,,,2024-07-16,,2024.0,,智联招聘
北京三快在线科技有限公司,语音大模型算法专家,上海,,,,美团的使命是“帮大家吃得更好，生活更好”，公司聚焦“零售 + 科技”战略，和广大商户与各类合作伙伴一起，努力为消费者提供品质生活，推动商品零售和服务零售在需求侧和供给侧的数字化转型。 2018年9月20日，美团正式在港交所挂牌上市。美团将始终坚持以客户为中心，不断加大在科技研发方面的投入，更好承担社会责任，更多创造社会价值，与广大合作伙伴一起发展共赢。 岗位职责 1. 探索音频理解和生成新范式，以及和多模态大模型等前沿技术，并负责技术落地； 2. 持续优化音频（包括语音、音效、音乐、歌唱等）生成以及转换等技术工作，给视频化内容生成提供更丰富的能力； 3. 建设音频理解大模型，提升语音大模型的可控性，结合业务需求提供多样化的技术能力。 岗位基本需求 1. 对于前沿技术发展，具备强烈的好奇心和学习能力； 2. 熟练掌握Python或C++等编程语言，具备扎实的工程基础； 3. 熟悉常见机器学习、深度学习算法，并具备相应的项目实践经验； 具备以下者优先 1. 曾主导语音、音乐、多模态等相关项目的研发； 2. 具备深度学习训练平台或推理引擎研发经验； 3. 在国际顶会或期刊发表相关论文。 岗位亮点 1. 在技术爆发的时代，你将拥有大模型的技术经验：热门智能技术发展方向，未来拥有广阔的应用前景； 2. 你将拥有快速成长的空间，一起见证技术落地的喜悦：大模型技术处于快速发展阶段，应用场景广泛，业务落地场景丰富，复杂度高，挑战性大； 3. 明确的职责定位和长短期规划，持续追加的资源投入，能够专注于前沿技术领域。 4. 你将加入优秀的团队，一起成长：团队高阶研发密度,硕士,经验不限,,全职,互联网,,,2024-07-16,,2024.0,,智联招聘
东方国信,数据开发工程师（XMJF3zx)(J10752),天津,,8000.0,10000.0,工作职责 1、负责医保领域报表数据逻辑梳理; 2、负责医保领域报表数据加工开发 ; 3、负责对接医保领域数据 ; 4、完成领导交办的其他工作 。 任职资格 1、熟练掌握SQL ; 2、熟悉阿里平台（DataWorks）; 3、有医保行业相关经验者优先 ; 4、思维逻辑较好，对数据敏感。,本科,1-3年,,全职,计算机软件,,,2024-08-06,,2024.0,,智联招聘
东领智能,c++/算法工程师,无锡,,8000.0,16000.0,【岗位职责】 1. 负责于2D CAM软件2D何图形算法的设计、开发与自测； 2. 参与代码相关文档、规范与标准以及研发流程的制定与维护； 3. 确保功能开发的高质量与如期交付； 4. 负责内部技术支持； 【岗位要求】 1. 本科及以上学历，计算机、软件工程、自动化、数学、机械等相关专业； 2. C++熟练，扎实的算法与数学基础，2年以上2D/3D几何图形算法开发经验； 3. 熟悉软件开发流程，良好的代码风格与习惯，文献查阅，及文档撰写能力; 4. 学习与理解能力强，乐于动手实验，用于接受挑战并使用新技术； 【加分项】 1. 具有CAD/CAE/CAM等大型软件开发经验者优先 2. 具备ACIS、Parasolid、OpenCascad等主流几何建模引擎使用或者开发经验者优先； 3. 熟悉CGAL、MeshLib、libigl、openMesh、openCV、PCL中的一个或多个几何算法库者优先； 4. 具有CAE网格开发经验者，具有产品研发设计类工业软件开发经验者优先。 5. 熟悉Qt开发者优先,本科,经验不限,,全职,IT服务,,,2024-07-18,,2024.0,,智联招聘
海能达,slam算法工程师,哈尔滨,,15000.0,30000.0,1.负责研发基于激光/视觉的3D场景在线建图算法并落地嵌入式平台； 2.负责研发基于视觉传感器的单/双目深度感知算法并落地嵌入式平台； 3.负责研发基于视觉和激光雷达的定位算法，包括VIO、LIO、回环检测等，并落地嵌入式平台； 4.负责研发多信息源的融合，包括多种信息融合的定位算法和建图算法，并落地嵌入式平台； 5.负责相关传感器的标定及数据处理及算法在硬件平台的调试、优化； 职位要求： 1. 硕士及以上学历，计算机、自动化、数学、物理等相关专业； 2.熟悉C/C++，python编程，有良好的编程风格和编程习惯 3.良好的数学基础; 4. 熟悉imu、轮速、gnss的原理及误差模型: 5.熟练掌握ekf算法，对其原理有深入理解； 有激光SLAM融合RTK经验，有视觉导航经验更佳 来自：马 克 团 队,硕士,经验不限,,全职,通信/网络设备,,,2024-08-06,,2024.0,,智联招聘
济南锐泰电气有限公司,机器人软件设计,济南,,10000.0,20000.0,工作内容： 1、主要负责智能制造工业控制软件的开发工作； 2、负责编写软件设计文档、单元测试、除错追踪、版本管理； 3、负责开发、测试、调试以及维护机器人软件模块； 4、参与机器人软件研发，并与机械、电气团队共同合作开发机器人系统。 5、及时分析并解决客户反馈的问题，与其他合作团队进行高效沟通。 任职资格： 1、本科及以上学历，计算机软件自动化等相关专业，具备5年以上经验； 2、熟练掌握C++、C#语言编程，熟悉设计模式、代码设计与重构；熟悉数据库； 3、有工业机器人离线编程及仿真软件开发经验优先；熟悉QT、VTK、OCC、OpenGL等优先； 4、良好的代码书写规范，能适应高新技术企业快节奏工作； 5、思维活跃，学习能力强，具有团队合作精神，责任心强。 福利待遇 1、 工作时间：早上8:30--12:00 下午1:30--5:30； 2、 享受周末双休及国家法定节假日休、带薪年假、婚假、丧假、产假、计划生育假； 3、薪酬待遇：基本工资+工龄工资（每满一年加200元）+话费补助+餐费补助+采暖补贴+高温补贴+公费旅游； 4、公司缴纳五险一金； 5、免费带薪国内外旅游机会； 6、新员工入职提供全方位的、实战型的培训体系； 联系人：朱女士 A156 B156 C54088 如此优质平台，恭候您的加入！ 职位福利：五险一金、周末双休、带薪年假、定期体检、员工旅游,本科,5-10年,,全职,电力/水利/热力/燃气,,,2024-08-14,,2024.0,,智联招聘
东莞市瑞科智能科技有限公司,算法工程师（博士）,东莞,,60000.0,80000.0,软件开发： 设计、编写、测试和部署高质量的软件代码。 需求分析： 与项目经理和其他利益相关者合作，理解和分析业务需求，并将其转化为可执行的软件开发任务。 技术选型： 评估并选择适当的技术栈和工具，以满足项目需求。 团队合作： 与团队成员合作，包括其他开发人员、测试人员和设计师，以确保项目按时完成。 代码评审： 参与代码评审过程，确保代码质量和一致性。 故障排除： 发现并修复软件中的错误和问题。 持续改进： 不断学习和探索新的技术和工具，以改进软件开发流程和效率。 任职要求： 技术技能： 熟练掌握至少一种编程语言，如Java、Python、C++等，并具有扎实的计算机科学基础知识。 软件开发经验： 有相关领域的工作经验，熟悉软件开发的各个阶段和流程。 团队合作能力： 良好的团队合作和沟通能力，能够有效地与团队成员和利益相关者合作。 问题解决能力： 具备良好的问题解决能力和自主学习能力，能够快速学习和适应新的技术和工具。 质量意识： 注重代码质量和可维护性，具备良好的软件工程实践。,博士,5-10年,,全职,人工智能,,,2024-08-21,,2024.0,,智联招聘
海飞科(北京)科技有限公司,深度学习框架研发专家和工程师,北京,,25000.0,50000.0,薪资面议 地点：南京，北京，西安 岗位描述: 1. 设计和开发大规模分布式深度学习训练和推理平台； 2. 跟踪/分析/评估各主流开源深度学习框架，参与自研深度学习软件栈的整体设计和实现，性能调优； 3. 在海飞科自研AIGPU芯片上，设计与实现高性能的算子加速库。 岗位要求: 1. 计算机/数学/物理/电子工程/自动控制专业，本科及以上学历，3年以上工作经验 （特别优秀者可适当放宽要求）； 2. 熟练掌握计算机科学基础知识，对计算机系统（包括操作系统，计算机体系结构，并行处理等）有深刻的理解，且具有较丰富的相关实践经验； 3. 精通C++/Python编程，有3年以上工作经验； 4. 熟练掌握Linux应用程序开发流程及环境； 5. 熟悉图编译及网络优化； 6. 理解深度学习理论，熟悉至少一种深度学习框架及相关软件，如TensorFlow/XLA，TVM，PyTorch，PaddlePaddle，NNVM，ONNX等，对框架内部有所了解； 7. 良好的编程风格习惯，优秀的书面和口头沟通能力，团队协作精神。 加分项: 1. 具有AI算子开发和优化经验； 2. CUDA/OpenMP/OpenCL相关开发经验； 3. 任一种推理引擎TensorRT/TF-Lite/AndroidNN/CoreML/MNN上的开发使用经验； 4. 熟悉常见深度学习模型算法，在计算机视觉、语音、自然语言处理中任一个领域的应用经验。 来源：马 克 团 队,本科,3-5年,,全职,电子/半导体/集成电路,,,2024-07-16,,2024.0,,智联招聘
长沙壹涵电子设备有限公司,3d视觉算法工程师,长沙,,10000.0,20000.0,"岗位内容： 1. 设计、优化和实现机器视觉算法，解决各种图像处理问题； 2. 与硬件工程师合作，将算法部署到嵌入式系统中； 3. 开发并维护用于评估算法性能的测试套件，并进行数据分析； 4. 研究行业最新技术动态，提出创新想法，设计并实施原型。 任职要求： 1. 具有计算机科学或相关领域，5年以上机器视觉算法开发经验； 2. 会C++,精通常见机器视觉库（如OpenCV、Dlib）、深度学习框架（如TensorFlow、PyTorch）和图像处理工具； 3. 具有扎实的数学基础，熟悉模式识别、统计学和优化理论； 4. 能够独立设计、实现和测试复杂算法，对技术挑战充满热情，并能够在快速迭代的环境下工作。",本科,3-5年,,全职,电气机械/电力设备,,,2024-08-23,,2024.0,,智联招聘
上海振申医药进出口有限公司,大模型算法工程师,上海,,10000.0,15000.0,"岗位职责： 1.负责大模型在医疗领域的规划及部署,负责算法工程化，包括但不限于性能、资源和易用性等优化项; 2.负责新的大模型工程方向探索，助力业务部门孵化相关产品,快速推进工程化落地，解决业务发展遇到的瓶颈问题； 3.负责根据具体业务场景，制定完整的技术解决方案，包括应用层设计、数据层设计、集成关系等，规划算力、网络布局; 4.负责大模型应用技术体系的架构工作,包括:需求分析、架构规划、架构设计,为平台性能、稳定性、扩展性负责； 5.负责大模型技术应用的问题跟进、分析、总结和不断完善，不断优化解决业务规模增长带来的技术和业务问题; 6.负责相关算法平台产品的底层架构设计与开发,从架构层面保障平台的灵活性、可用性、稳定性以及可扩展性。 任职要求： 1.计算机科学、软件工程、电子工程或相关专业，统招本科及以上学历； 2.3年以上工作经验，具备扎实的计算机理论基础,对数据结构及算法有较强的功底，具备很强的问题解决能力； 3.了解机器学习和深度学习的基本知识，掌握常用的机器学习算法和框架(如Scikit-Learn、TensorFlow.PyTorch等); 4.对大模型的原理、架构、预训练、微调等有丰富的经验，具备从0到1落地能力； 5.熟练掌握Python语言；熟悉分布式、高并发架构设计，熟悉RPC框架、虚拟化、分布式存储、微服务、DevOps等相关技术； 6.具有医疗行业项目经验，良好文档撰写能力, 善于总结，不断优化解决方案。",本科,3-5年,,全职,医药制造,,,2024-08-20,,2024.0,,智联招聘
苏州城方信息技术有限公司,GIS空间数据分析工程师,苏州,,10000.0,20000.0,岗位职责： 1.负责智慧城市相关项目的空间数据分析； 2.参与空间统计模型研发及构建工作； 3.进行空间分析技术预研。 任职要求： 1.地理信息系统或计算机相关专业硕士及以上学历； 2.熟悉空间分析的基本方法； 3.熟练使用ArcGIS等GIS软件，熟悉Python； 4.对城市多源数据有一定的认知，对通过多源数据融合分析实现城市问题研究，提升城市管理能力等方向有学习热情和研究兴趣； 5.有强烈的技术爱好和积极主动的自我学习意识。 关注公众号马克数据网,硕士,1-3年,,全职,计算机软件,,,2024-07-16,,2024.0,,智联招聘
京北方,大数据开发工程师,广州,,15000.0,20000.0,"1、有计算机或互联网相关行业1年及以上经验，本科以上学历； 2、扎实的java基础，熟悉JAVA/J2EE、设计模式、Sping、SpringBoot、Mybatis、maven等框架和技术的设计思想和实现方式； 3、熟悉掌握主流的大数据流式开发相关组件,包括但不限于Flink/kafka/Aerospike/Hbase/Phoenix等技术组件 4、如果熟悉掌握主流的大数据批式开发相关组件更好(加分项),包括但不限于Hive/Hbase/Phoenix/Airflow等技术组件 5、熟练使用Oracle、MySQL数据库，熟练编写复杂SQL； 6、有Linux使用经验，熟悉Linux常见操作； 7、本岗位主要是负责开发实时场景中各项流任务的开发工作，需要对流式任务开发有相应基础 职位福利：五险一金、房补、餐补、加班补助、带薪年假、周末双休 职位亮点：高薪 双休 五险一金",本科,3-5年,,全职,IT服务,,,2024-07-16,,2024.0,,智联招聘
浙江艾罗网络能源技术股份有限公司,AI算法工程师,杭州,,18000.0,35000.0,【岗位职责】： 1、负责电池SOC、SOH等参数的AI模型框架的开发和优化； 2、负责光伏储能系统中发电预测、负载用电预测、实时电价预测、电池故障预测、电池寿命预测等模型的训练、调优、数据分析以及光伏储能系统AI调度算法优化等； 3、负责光储微网的AI智能调度，搭建储能充电成本、放电损耗和收益模型，在多光伏节点、多储能节点的联合调度场景下分析数据并优化算法； 4、上级领导安排的其他工作。 【岗位要求】： 1、本科及以上学历，电气工程、电子、计算机等相关专业； 2、大学期间学习成绩良好，理论基础功底扎实，具备良好的英语读写能力； 3、工作态度端正，有坚韧的毅力，不怕困难敢于挑战，具有良好的团队意识、沟通协调能力和执行力； 4、熟练使用TensorFlow、PyTorch、Caffe等至少一种深度学习框架，熟悉Linux操作系统下常用指令和脚本编写； 5、精通Python、C/C++、Java、Shell、SQL等其中至少两门编程语言，熟练使用Matlab； 6、熟悉CNN、DNN、RNN、LSTM、Transformer等算法原理，熟悉MongoDB、MySQL数据库操作； 7、对算法架构设计与实现有深入理解，具有独立完成AI算法训练与优化的能力； 8、有机器学习、神经网络、深度学习领域相关技术研究、应用以及工程化建设项目实施经验； 9、具备光伏储能系统子模块建模与代码实现的能力，熟悉TCP、MQTT等通信协议以及ThingsBoard平台优先。,硕士,3-5年,,全职,新能源,,,2024-07-16,,2024.0,,智联招聘
奥维数字科技有限公司,AI架构师,济南,,25000.0,50000.0,理解客户业务需求，提供AI架构设计和解决方案，专注于AI Agent开发。 确保技术方案符合项目目标，与跨职能团队（包括数据科学家、后端工程师和业务分析师）合作确保项目按时交付。 负责AI系统架构设计，与研发部门合作，持续跟进优化开发AI Agent系统。 根据项目需求编写相关详细技术文档，确保满足客户验收要求。 负责AI模型厂家的对接和集成工作，确保模型与后端系统的集成。 本科及以上学历，计算机科学、人工智能、软件工程或相关专业，具有AI领域工作经验。 马 克 数 据 网,本科,5-10年,,全职,IT服务,,,2024-07-16,,2024.0,,智联招聘
天津潜派国际旅行社有限公司,数据分析师【本科+英语四级+计算机相关专业|享高奢公费探店】,天津,,6000.0,12000.0,岗位职责：1、对产品，订单，财务数据进行分类、编辑整理； 2、对于供应商产品和结算数据进行统计核算； 3、通过数据分析，挖掘业务问题，优化业务模型； 4、沟通能力强，抗压能力强，对数据有一定的敏感性； 5、统计学、计算机、数学、工科专业优先；,本科,经验不限,,全职,旅游服务,,,2024-08-13,,2024.0,,智联招聘
华为技术有限公司,【华为2025届校招】算法工程师,杭州,,15000.0,30000.0,"毕业要求：2025届 投递时间：2024年06月25日-2024年9月30日 招聘对象： 2025年1月1日-2025年12月31日期间毕业的国内本硕应届生 2024年1月1日-2025年12月31日期间毕业的海外留学生 工作地点：南京，苏州，杭州，北京 【岗位职责】 我们致力于软件算法的研究设计，通过算法大幅改善产品体验和性能效率： 1、可以对单点算法性能做出极致优化，或具备全局视野，能从E2E考虑算法应用竞争力体现； 2、 负责移动终端设备人工智能、大数据挖掘算法和解决方案的研究、设计、验证和交付； 3、 对传感器在专业运动健康、生物识别、情景感知等技术做出优秀的用户体验。 【岗位要求】 1、具备人工智能AI算法、大数据算法、数据结构算法设计和开发能力； 2、具备前沿人工智能技术跟踪和业界趋势的跟踪和算法应用能力； 3、至少掌握Java/Python/C/Rust其中一种开发语言，掌握Hadoop开源工具使用更佳； 4、至少掌握一种数据挖掘工具和深度模型训练工具,如Tensorflow,caffe,matlab； 5、具备较强的动手实践能力,能够快速把想法用算法程序的实现； 6、具备挑战不可能的精神和创新意识，主动担责，攻坚破难； 7、具备良好的团队合作精神，善于沟通。 。（macrodatas.cn） （来 自 马 克 数 据 网）",本科,无经验,,校园,运营商/增值服务,,,2024-08-23,,2024.0,,智联招聘
沈阳新松机器人自动化股份有限公司,强化学习算法工程师,上海,,20000.0,30000.0,"岗位职责: 1、研究基于深度强化学习模型的机器人技能训练方法，增强机器人在各种任务中的表现； 2、搭建和维护强化学习环境，确保在仿真和实体中进行有效的训练和测试； 3、寻找新方法优化已有的 DRL 算法以适应特定的机器人应用场景； 4、设计和实施端到端的机器人学习方案；分析实验结果，调整和优化算法性能； 5、在强化学习、模仿学习等进行前沿技术研究，并应用这些技术到智能机器人的决策和控制系统中； 6、定期与团队分享研究进展，撰写技术文档。 任职要求: 1、硕士及以上学历，计算机科学、人工智能、机器人学或相关专业； 2、3 年及以上的强化学习和深度强化学习相关工作经验； 3、熟练掌握 Python 编程语言，以及使用 TensorFlow、PyTorch 等深度学习框架； 4、对 DRL 算法，如 Policy Gradients, Q-learning, DQN, A3C, PPO 等有深入研究和应用经验； 5、能够在模拟环境以及真实世界机器人系统中实施和调试 RL 算法优先； 6、良好的英语能力，能无障碍阅读英文技术文献优先。",硕士,3-5年,,全职,仪器仪表制造,,,2024-07-16,,2024.0,,智联招聘
山东智和创信息技术有限公司,数据开发工程师,济南,,12000.0,17000.0,工作职责： 1．担任数据架构规划、数据建模、数据库设计及程序开发的关键角色，确保高效、可靠的数据解决方案部署，并持续对数据架构（包括数据仓库、数据集成、数据管理）进行优化与维护。 2．专注于大数据集群的维护与管理，负责Linux系统下的容量规划、架构设计及性能优化。 3．基于强大的编程技能，使用至少一种脚本语言（如shell或python），并利用Java、Scala等编程语言，以及主流开源框架，开发和维护高效的软件解决方案。 4．展现出强烈的客户服务意识，通过出色的团队协作和自我学习能力，在团队内部建立有效的沟通机制。 岗位要求： 1．计算机相关专业，本科及以上学历，2年以上相关工作经验； 2．丰富的数据架构规划、数据建模、数据库设计、程序设计、开发经验； 3．数据解决方案或数据架构（数据仓库、数据集成、数据管理）构建经验； 4．大数据集群维护经验，熟悉linux系统，容量规划、架构设计、性能优化； 5．熟悉impala/hive/atlas/kudu/ranger原理，有管理、配置、运营经验，了解阿里大数据平台组件； 6．具备开发能力，熟悉主流开源框架。,本科,1-3年,,全职,计算机软件,,,2024-07-16,,2024.0,,智联招聘
外企德科数字技术有限公司,Java/Go/Python/JS/C/C++/大数据开发/软件测试等开发岗位,西安,,20000.0,40000.0,1、招聘Java/Go/Python/JS/C/C++/大数据开发/软件测试等开发岗位。 2、经验不限（全程线上面试，不用现场面试，节省您宝贵的时间） 3、base：成都 深圳 杭州 北京 苏州 西安 上海 南京 广州 济南，武汉（均可） 福利待遇： 工作时间：5天工作制，弹性工作 保险保障：全额基数一档六险一金（养老+工伤+医疗+失业+生育+公积金+补充商业险） 有薪假期：带薪年假、病假、婚假、丧假、产假、陪产假、法定节假日等 节日福利：妇女节、端午节、中秋节、春节等精美礼品 各种奖励：季度评优奖，内推奖，项目奖，突出贡献奖，年终奖， 日常关怀：年度旅游、生日会、年度体检、加班补贴、咖啡、微波炉、电冰箱、防疫物资充足供应 员工成长：公司级培训提升你的行业知识，大牛级培训强化你的专业技能，外部培训助你拓宽知识面，内部导师传帮带等全方位关注员工在公司的成长 团队活动：旅游（年度、季度）、月度部门活动经费、部门聚餐、各种户外/体育活动等 团队氛围：年轻活跃的团队，自我驱动、学习成长、努力工作，快乐生活的管理模式,本科,经验不限,,全职,人力资源服务,,,2024-08-29,,2024.0,,智联招聘
深圳南区人瑞人力资源服务有限公司,储能bms算法工程师,西安,,20000.0,30000.0,岗位职责： 1、根据产品定义、市场需求、客户要求进行BMS软件方案设计和分析，并确定产品技术性能标准 2、能够独立完成需求分析、设计、开发、调试、测试、验证等相关流程，并保证质量 3、在评审后的用户需求基础上，进行系统的编码实现(包括工商业BMS主控和从控)，协助测试人员完成软件系统及模块的测试，确保产品质量和稳定 4、为产品的可行性分析提供有关产品技术意见 5、编制及归档项目相关的技术文档 6、负责和工商业储能其他模块如PCS、站端EMS等模块的联调 任职资格： 1、计算机、通讯、电子、控制类相关专业本科以上学历 2、至少2年以上基于工商业BMS的嵌入式开发经验 3、能够熟练的阅读英文协议文档，并能够理解并实现相关功能 4、需掌握根据电芯参数设计SOX的算法以及优化、需掌握绝缘阻抗检测原理 5、需要熟悉硬件原理，可协助硬件工程师优化硬件电路设计 6、责任感强、工作态度积极主动，团队协作性好，具备良好的沟通能力与职业素养,本科,1-3年,,全职,企业服务,,,2024-08-23,,2024.0,,智联招聘
拉普拉斯(无锡)半导体科技有限公司,ROS开发工程师,无锡,,10000.0,17000.0,岗位职责 1.负责基于Linux/ROS系统的架构设计、代码实现和软件优化，熟悉Linux/ROS框架的通讯与时序机制，解决研发过程中的模块整合问题； 2.参与公司ROS相关移动机器人软件开发、集成和代码测试，负责SLAM算法的ROS框架融合，负责视觉相关算法的ROS框架融合； 3.熟悉激光SLAM建图定位、多传感器数据融合、路径规划和导航避障算法，熟悉路径规划A*及TEB、DWA等算法。 任职要求 1.本科及以上学历，数学/计算机/机器人/软件工程相关专业； 2.具备出色的工程实践能力，三年以上相关项目经验； 3.具备良好的编程能力，熟悉Linux操作系统和C/C++、Python等编程语言； 4.能够独立解决较复杂的问题，具备较强的沟通能力及团队协作能力，较强的进取心和事业心。,本科,3-5年,,全职,专用设备制造,,,2024-08-07,,2024.0,,智联招聘
