企业名称,招聘岗位,工作城市,工作区域,最低月薪,最高月薪,职位描述,学历要求,要求经验,招聘人数,招聘类别,初级分类,公司地点,工作地点,招聘发布日期,招聘结束日期,招聘发布年份,招聘结束年份,来源
上海天柏信息科技有限公司,数据分析工程师,南京,鼓楼区,6000.0,12000.0,职位描述1、参与教育软件相关数据整合、分析建模，为产品设计研发及运营提供数据支持；2、结合需求场景，完成相关数据处理，进行预测模型与概率模型的构建。任职要求1、本科或以上学历，计算机、统计、数学等相关专业毕业；2、充分的数据敏感度，能从海量数据中提炼核心结论并分析建模；3、拥有Python/R或其他计算机语言基础者或熟练掌握SPSS、Matlab等数据分析工具者优先；4、有较强的的逻辑思维能力和独立分析能力，能够把合理的思路成功应用于实践。,本科,不限,1,全职,,北京西路7号南京大学软件学院12层,北京西路7号南京大学软件学院12层,2022-07-18,2022-08-18,2022.0,2022.0,智联招聘
大连斯锐信息技术有限公司,中台数据分析师（电商，双休）,福州,闽侯,9000.0,15000.0,岗位职责 1、配合产品、运营需求对数据进行挖掘、分析以及形成分析报告； 2、通过数据的挖掘，针对性的进行数据拆分、数据关联、精准营销等分析，提升营销效率和客户体验； 3、负责各业务线的每日运营、营销数据的收集和汇总，通过每日的数据，分析当前的运营情况并发现问题后同频到对应业务线负责人； 4、监控、分析运营各渠道的指标完成情况，并将分析结果和建议给到业务线进行优化和调整； 5、部门主管临时交办的工作。 任职要求 1、大专及以上学历，5年以上同类数据处理工作经验，对外卖运营有一定了解； 2、有商业分析或者咨询相关经验加分，有电商运营经验加分，有餐饮行业任职经验加分； 3、有较强的逻辑分析能力，对数字敏感； 4、善于沟通，工作细心，执行能力强，能承受一定的工作压力； 5、细心、耐心，愿意从事繁琐的数据分析工作； 6、具备沟通协调能力及团队合作精神，接受公司企业文化、价值观。,大专,5-10年,2,全职,,科技东路,科技东路,2022-10-24,2022-11-24,2022.0,2022.0,智联招聘
西安盈达信息科技有限公司,etl数据开发工程师（昆明）,昆明,五华,7000.0,12000.0,岗位职责：1.负责银行和金融机构项目的开发与运维，涉及的主要java技术为spring boot、spring cloud等微服务技术，数据库涉及MYSQL、ORACLE、DB2等关系型数据库以及星环大数据平台、hive数据库等存储过程、HQL脚本编写，KETTLE等ETL调度工具脚本开发。2.根据业务需求完成各种数据可视化处理加工。3.参与项目需求调研、功能设计、功能开发、项目测试及验收工作。4.领导安排的其他工作。任职要求： 1. 计算机、软件工程、通信相关专业，本科2年以上经验。2、精通MYSQL、ORACLE、DB2 等关系型数据库的脚本开发，精通存储过程、游标、触发器、视图等脚本的编写3、熟悉Hive、了解hadoop生态4、能够熟练编写Shell脚本，熟悉Linux常用命令5、熟悉java web主流框架，熟练使用java开发语言6、对数据库一般问题能够独立诊断分析并解决7、熟悉KETTLE等ETL工具，了解ETL流程、有ETL开发经验者优先 8、具有金融行业软件开发经验优先 9、具有良好的沟通、团队协作、抗压能力及责任心 10、能够接受长期出差（3至6个月）,本科,3-5年,2,全职,,中国人民银行(昆明中心支行),中国人民银行(昆明中心支行),2022-11-07,2022-12-08,2022.0,2022.0,智联招聘
厦门汇纳邦贸易有限公司,数据分析师,厦门,,5000.0,8000.0,我们是做交易所软件测试及服务的，工作不涉及开发代码编程，主要是测试软件根据并根据交易软件提示，买入卖出提供数据。,高中,不限,1,全职,,厦门湖里区仙林路海西金融广场,厦门湖里区仙林路海西金融广场,2022-08-03,2022-09-03,2022.0,2022.0,智联招聘
浙江巨能环境工程有限公司,高级算法工程师,嘉兴,,25000.0,50000.0,"岗位职责： 1.概念验证：配合数据科学家，快速产出算法应用的demo版本，来初步验证算法表现、可行性和AI价值。 2.算法研发、建模：确定AI应用方向后，深入研发算法，产出泛化能力强、表现强的模型。过程中需要利用深厚的数学知识来研发非常规的算法来解决具体问题，而不只是简单调用常见算法。 3.模型部署：配合后端工程师和系统运维工程师，将算法和模型加密然后部署到应用工业现场。 4.算法优化：负责算法表现、建模质量、模型调参、参数优化等。 5.算法框架：针对应用场景、软硬件情况、网络传输、数据采集存储方式等进行判断，选择并且搭建合适的算法框架。 能力要求： 1.精通Python数据分析、数值优化、科学计算、机器学习相关模块（Numpy, Sklearn, Scipy, Pandas, Numba，PyTorch, Tensorflow等）,其它软件开发或科学计算相关语言(Java, Scala，Go, C++, Matlab, Julia等） 如熟悉则加分。 2.精通各种类型数据库（关系、非关系、图、列式、树状等）的操作和相关语言（SQL，MySQL, MongoDB, Spark, 各种NoSQL，Clickhouse, Neo4J等） 3.精通应用数学常用领域：线性代数、数值优化、凸优化、向量微积分、统计学、概率论、常/偏微分方程、动态系统、信息论等。 4.精通机器学习相关数学方法：数据降维压缩和变换、凸优化、傅里叶变换、小波变换、拟合聚类、神经网络、深度学习、强化学习、进化算法、群体智能、蒙特卡罗方法、时间序列分析、马尔可夫决策过程、参数估计、数值稳定性分析等 5.精通各种常见机器学习算法：线性/非线性拟合、分类和聚类、数据降维压缩变换相关算法（带惩罚项的线性拟合、logistic、决策树、随机森林、贝叶斯岭、K临近值、SVM、PCA、傅里叶变换、Savitsky-Golay等），深度学习（DNN、RNN、CNN，Resnet、Yolo、S",本科,3-5年,2,全职,,浙江省桐乡市梧桐街道稻乐路1500号,浙江省桐乡市梧桐街道稻乐路1500号,2022-09-26,2022-10-27,2022.0,2022.0,智联招聘
福州赛盟信息技术有限公司,大数据研发工程师,海口,龙华区,8000.0,15000.0,"岗位概述： 1、主要从事大数据平台产品及相关项目的研发工作，如数据仓库建模、数据产品探索、数据挖掘、数据分析、数据治理、人工智能、针对海量的数据行为数据进行统计、分析、挖掘、清洗并不断挖掘数据中的有价值信息，发挥大数据价值，帮助各个政务部门或行业利用数据驱动决策或营销等。 2、参与大数据平台相关组件的技术研究、开发与维护工作。 3、参与基于Hive、Spark、Flink、kafka、ES、PG及相关技术对海量数据的处理、分析、统计工作。 职位要求： 1、本科以上学历，3年以上大数据平台或数据分析类产品的开发建设相关工作经验。 2、熟悉SQL开发语言，有丰富的编程经验。 3、熟悉Hadoop/HDFS/Hive/Redis/HBase等大数据生态平台及工具。 4、具有统计分析、机器学习、数据建模并掌握数据分析工具（如SPSS、R/Python、TensorFlow等)相关经验者优先。 5、对商业和业务逻辑敏感,具备良好的逻辑分析能力、组织沟通能力和团队精神。 6、熟悉如下行业域相关开发工作者者优先考虑：气象域、金融域、旅游域、渔业域、卫星雷达域、免税消费域、人才就业域。。来源：马 克 数 据 网",本科,1-3年,5,全职,,滨海大道52号海南海口市龙华区滨海大道52号信息港,滨海大道52号海南海口市龙华区滨海大道52号信息港,2022-03-14,2022-04-14,2022.0,2022.0,智联招聘
安徽蓝盾光电子股份有限公司,数据分析师（徐州））,徐州,云龙区,4000.0,8000.0,岗位职责：主要负责日常环境监测数据、雷达定点水平扫描等数据分析及分析报告编制等工作。任职要求：1.本科以上学历，环境科学、气象、大气等相关专业；2.有同行业数据分析工作经验者优先；,本科,不限,10,全职,,徐州市生态环境局1楼,徐州市生态环境局1楼,2022-06-17,2022-07-18,2022.0,2022.0,智联招聘
天津市赛宁生物工程技术有限公司,机械臂运控控制算法工程师,天津,西青区,15000.0,25000.0,岗位职责： 1.负责多轴机械臂的运动控制和轨迹规划研究； 2.研发基于ROS框架下的多轴控制系统； 3.负责机器人在线及离线的路径规划或轨迹规划算法开发与调试； 4.构建运动控制与视觉协同控制体系； 任职要求： 1. 本科以上学历，机电、机器人、自控及相关专业；2年以上相关工作经验； 2. 熟悉ROS，能熟练使用moveit者优先； 3. 熟练使用C、C++，具有Linux系统实际开发经验； 4. 具有较强的学习能力、钻研能力、动手能力和独立分析解决问题能力； 5. 性格开朗、积极向上，能够快速融入团队。马 克 数 据 网,本科,1-3年,1,全职,,天津市华苑产业区海泰发展六道海泰绿色产业基地D座501,天津市华苑产业区海泰发展六道海泰绿色产业基地D座501,2022-08-12,2022-09-12,2022.0,2022.0,智联招聘
宁波均胜智能汽车技术研究院有限公司,自动驾驶系统工程师,宁波,鄞州区,20000.0,40000.0,"1、负责智能驾驶系统的设计和开发工作；2、与产品、测试、前端各方沟通，了解需求，完善设计，协助项目文档编写、制定开发计划并实施；3、关注软件编程技术前沿，负责前沿技术研究和新技术调研，及时把新技术转化为业务开发中的生产力。任职资格：1、优秀应届生，***本科以上学历，计算机或相关专业；2、Java/C/C++基础扎实、熟悉jvm、缓存，分布式架构、消息中间件等核心技术；3、熟练使用Spring MVC+Spring +MyBatis,Spring boot等开源框架；4、熟悉关系型数据库，如 MySQL，以及相应SQL优化；5、良好的沟通能力和团队协同能力；能与他人合作，共同完成目标；6、学习能力强，对新事物保有好奇心，并能快速适应新环境；7、有良好的编码习惯，有团队合作精神、有责任感、重视沟通、乐于分享知识",本科,不限,10,全职,,均胜集团(清逸路公司),均胜集团(清逸路公司),2022-03-24,2022-04-24,2022.0,2022.0,智联招聘
山东禹王生态食业有限公司,校招-算法工程师,德州,禹城市,6000.0,10000.0,算法工程师岗位职责：1、参与产品软件分析、开发，单独承担模块级的设计及开发工作； 2、根据项目需求，充分考虑硬件成本和算力，设计项目的视觉技术方案，持续进行算法迭代与优化； 3、完成算法相关模块的设计、编码、测试以及相关文档，配合团队完成算法的部署； 4、基于选择和整合各类多媒体/计算机视觉/机器学习算法，分析和模式识别等技术的实现。 岗位要求：1、本科或以上学历，本科及以上学历，计算机软件、计算机应用、软件工程、自动化、数学等相关专业； 2、具有较强的算法/数据结构功底，有优秀的计算机编程能力，精通C/C++； 3、快速学习能力强，具有良好的沟通能力，较强的责任心和认真严谨的工作态度； 4、具有良好的编码风格和开发习惯，良好的团队协助开发能力；,本科,不限,10,全职,,禹王集团(南门),禹王集团(南门),2022-12-30,2023-01-30,2022.0,2023.0,智联招聘
四川时代新能源科技有限公司,BP&IT-AI算法工程师,宜宾,翠屏区,10000.0,16000.0,"岗位职责：1、针对各类业务场景，发掘人工智能技术和算法需求，设计人工智能技术实现方案；2、负责深度学习、图像识别、自然语言处理、机器学习等人工智能算法研发，落地持续优化和运维；3、负责算法模型上线管理平台的选型、实施、管理和维护；4、跟踪最新人工智能技术和算法进展，负责公司人工智能技术的前瞻性研究。岗位要求：1、 人工智能、计算机、数学、电子信息等相关***本科及以上学历（硕士以上优先） ；2~8年人工智能算法开发相关工作经验 ；CET-4级及以上2、较强的编程能力，熟悉C++、Java、Python等至少一门开发语言，优秀的编码与代码控制能力, 扎实的数据结构和算法功底；3、 具备扎实机器学习算法基本功，良好的数学基础，善于提出解决方案并快速验证； 掌握Tensorflow、Pytorch、Keras等至少一种深度学习框架；4、熟悉常用的人工智能和机器学习方案和应用流程，具有根据需求制定算法方案并完成工程开发的能力；5、有图像识别/NLP项目落地经验； 有发表相关专利和论文者优先。 对新技术充满好奇心，热爱挑战困难，责任心强，有良好的沟通能力和团队合作能力。。详见官网：www.macrodatas.cn",本科,3-5年,1,全职,,四川时代新能源科技有限公司,四川时代新能源科技有限公司,2022-07-14,2022-08-14,2022.0,2022.0,智联招聘
广东海文环保技术有限公司,数据分析师,广州,南沙,5000.0,7000.0,岗位职责： 1、负责危废业务市场发展趋势、需求变化和客户反馈数据信息采集、传输、计算、分析，并形成调研/数据分析报告； 2、针对业务需求及特点，通过数据分析挖掘各个业务及品类或市场等突破点； 3、根据数据分析结果输出改善性建议，支持业务决策； 4、业务体系模块的建设。 5、完成上级领导交办的其他工作。 任职要求： 1、 统招本科及以上学历，一年以上数据分析相关工作经验优先； 2、 专业要求：计算机及软件工程、统计学、化学工程、环境工程等专业优先； 3、 性格开朗、乐观、学习能力强、工作耐心、细致、责任心强； 4、 能够精通office办公软件，熟练使用SQL，熟练使用Python/R语言/SPSS/SAS中任一种进行数据分析工作； 5、 思维逻辑清晰，反应快速活跃，抗压能力强，能适应出差。,本科,不限,1,全职,,广东医谷,广东医谷,2022-11-14,2022-12-15,2022.0,2022.0,智联招聘
河南省汇智人力资源服务有限公司,数据分析师-薪资面议,郑州,管城回族区,15000.0,25000.0,我们想要 1、做过电商运营，付费广告投放，互联网广告等工作经验者优先， 2、有独立服务电商消费者运营分析项目者、独立撰写商业数据分析报告优先； 3、需要对字节云图有一定的了解 我们日常工作 1、负责电商主流平台站内／站外推广方式及数据分析，分析品牌消费者数据，品牌营销数据，产出对天猫／京东／抖音店铺业务提升直接推动作用的运营策略建设。深入分析行业、竞品、及消费者特征。 2、负责营销活动数据的复盘报告制作，并对日常品牌投放人群进行报告更新及监控，定期与品牌进行沟通 3、结合品牌人群画像，当前主推品，指定清晰人群运维策略，对品牌提供数据咨询服务及业务落地方案。,本科,3-5年,1,全职,,郑州市建正东方中心B座,郑州市建正东方中心B座,2022-08-12,2022-09-12,2022.0,2022.0,智联招聘
中船动力(集团)有限公司,数据分析工程师（二级公司：中船动力研究院有限公司),上海,浦东新区,10000.0,15000.0,1.岗位职责 Ø 运用数据挖掘/统计学习的理论和方法，深入挖掘和分析设备性能和状态 Ø 负责数据清洗相关策略工作，包括对虚假、重复、低质等数据的发现及处理 Ø 负责数据探索、数据特征分析、数据挖掘的验证及建模工作 Ø 编写数据分析报告 2.职位需求 Ø 拥有人工智能、计算机科学、统计学或相关领域学士学位及以上（可考虑拥有同等工作经验者） Ø 熟悉数据挖掘、机器学习、人工智能等大数据分析技术，特别是故障诊断、异常检测、时间序列预测、聚类分析、回归分析等常用数据分析方法，1年以上有数据挖掘、数据产品开发等相关项目经验者优先考虑 Ø 熟悉Python语言的编写，熟练使用常用分析算法和数据结构，有较强的实现和优化能力 Ø 有使用关系数据库和时序数据库的经验，如MySQL、PostgreSQL、Cassandra或其他开放的源数据库 Ø 了解Hadoop或Spark生态相关技术，包括MapReduce、hdfs、Hive、Spark等 Ø 了解统计分析软件，例如SPSS、SAS等 Ø 熟悉发动机性能，具有理工科背景者优先,本科,1-3年,1,全职,,莱阳路1333号,莱阳路1333号,2022-07-22,2022-08-22,2022.0,2022.0,智联招聘
广东顺德华侨城实业发展有限公司,数据分析师,佛山,顺德区,10000.0,15000.0,职位描述1. 深入了解产品和业务，对业务问题进行深入分析，帮助运营决策、产品和业务策略发现、分析、解决问题，并建立相关的分析模型；2. 密切配合业务团队，针对业务方提出的各类业务问题，采用数据分析或数据建模的方式，向业务方提供数据洞察及优化建议；3. 将分析结果进行专业方式呈现。任职资格1. 统计学、数学、计算机等相关专业，本科以上学历2. 3年以上互联网行业业务分析、数据建模相关经验，有旅游行业经验优先考虑3. 精通常用模型算法，有机器学习/深度学习实际建模、实施全流程经验优先考虑4. 熟练使用SQL、Python/R，帆软等数据分析建模工具5. 对数据敏感，主动性强，有数据驱动业务的意识及主动性，能够快速学习新东西且对学习新事物充满热情，能积极主动提出数据应用的想法并尝试验证设想的可行性6. 良好的团队合作精神，责任感7.有数字化会员经营方面有成功落地经验优先考虑.,本科,1-3年,1,全职,,佛山市顺德区大良街道碧桂路与龙盘路交叉口华侨城管理中心,佛山市顺德区大良街道碧桂路与龙盘路交叉口华侨城管理中心,2022-04-08,2022-05-09,2022.0,2022.0,智联招聘
广东中科安齿生物科技有限公司,医疗图像处理算法工程师,广州,南沙,8000.0,14000.0,"岗位职责： 1. 医学影像AI算法的预研、开发及应用，对算法进行产品化及测试。 2. 医学影像应用软件模块开发工作，包括需求讨论、软件设计、代码实现、单元测试等。 3. 参与支持医学影像人工智能相关科研课题的设计、研究和具体实施。 任职资格： 1. 硕士或博士，计算机科学、数理统计、物理、生物医学工程、电子工程、模式识别等相关专业； 2. 扎实的图像处理算法基础，有相关的研究或开发经验；具备一定编程能力，了解python、c++或并发编程，有代码优化经验更佳； 3. 熟悉深度学习开发平台，如OpenCV，pytorch, tensorflow等。； 4. 优秀的沟通表达、组织协调能力、认真负责； 5. 具有创新性思维，逻辑清晰，正面积极，做事细致； 6. 良好的英文听说读写能力；",硕士,1-3年,1,全职,,金隆路41号广州市南沙区金隆路香江国际科创中心1栋,金隆路41号广州市南沙区金隆路香江国际科创中心1栋,2022-11-22,2023-01-31,2022.0,2023.0,智联招聘
中科联芯(广州)科技有限公司,大数据分析工程师,广州,黄埔,9000.0,15000.0,岗位职责： 电网大数据分析工作； 岗位要求： 1.3年以上大数据平台或分析工具研发经验； 2. 熟悉数据库系统及SQL语言； 3. 熟悉Linux操作系统及常用命令； 4.熟练地使用数据分析相关的语言Python等; 5.具有Spark、Flink技能及大数据流式计算相关工作经验优先； 6.熟悉HDFS、HBase、Hive、MapReduce、Spark等相关技术； 7.熟悉Hadoop 体系结构，对Hadoop生态圈有较全面了解，同时具有源码级开发经验；,本科,3-5年,1,全职,,云升科学园,云升科学园,2022-09-19,2023-02-16,2022.0,2023.0,智联招聘
瑞庭网络技术(上海)有限公司济南分公司,安居客+业务数据分析师 （房产评估/估价）,济南,历下区,8000.0,12000.0,"【岗位职责】1、参与本城市的房产基础数据类项目，负责各类数据的采集，包括基础数据建设多项目协调管理和推进；2、负责多城市的房产数据质量检查和审核工作；3、进行房产数据挖掘和市场研究等相关分析工作，支持各部门的数据化运营和业务。【任职资格】1、本科及以上学历（优秀者可以适当放宽），房地产相关专业（评估、房地产经营、土地资源管理、建筑工程管理等）、应用数据、统计学、经济类、金融类、信息管理类专业毕业者优先；2、1-3年以上房产/数据分析相关行业（估价、运营、项目运营策划类）经验；3、有较强的沟通能力，反应敏捷，能承担一定的工作压力；4、拥有房地产估价师证书、二级建造师证书、土地估价师证书、造价员证书等优先。【薪资福利】1、基本工资+绩效奖金，高端写字楼舒适的办公环境，并配备个人办公笔记本电脑；2、完善的培训体系,企业专职培训师，为您提供专业的带薪培训，从产品、市场、数据、沟通等多维度提升员工综合能力，全方位助你成长；3、公平公正的晋升制度，每年一次，阶梯性职级考核——基本薪资和绩效奖金均有提升，给小伙伴能力展现的舞台；4、入职即签订劳动合同，并享有五险一金、各类补贴（高温补贴、取暖费）、各类带薪休假（法定假日、婚假、产假、陪产假、病假、带薪年假等），给你健全的保障体系。同时每年提供一次健康体检，另有公司特有的“爱心基金”和免息贷款为你解决家庭后顾之忧；5、定期举办团建，以及各种员工活动（下午茶、聚餐、旅游、运动会、员工生日会等）",本科,1-3年,1,全职,,解放路71号附近,解放路71号附近,2022-01-21,2022-03-31,2022.0,2022.0,智联招聘
华信永益(北京)信息技术有限公司,数据分析师,无锡,新吴区,7000.0,14000.0,"岗位职责 · 根据要求标注图像中相关信息，包括描点，描轨迹，框选等 · 主要以心脏超声图像为主，(包括TTE, TEE, B-mode,血流 ，频谱图) · 图像数据的整理，收集，分类 · 标注结果的统计，分类，总结 · 加分项：会使用python对图像做基础的图像转换，处理等 · 加分项：有一定的临床背景，超声背景，心超背景就更好了 任职要求 · 有临床超声背景或者数据处理经验，有图像标注经验最好 · 思维清楚，沟通良好，可以高效对大量数据进行整理、收集和分类 · 会简单使用SQL对数据库里的数据进行查询 · 会使用办公工具（Excel, Word等）对结果进行统计和报告 · 应届生亦可 教育背景 · 大专及以上，超声临床背景或者在学校中做过数据处理也可以",大专,1-3年,1,全职,,江溪街道长江路19号,江溪街道长江路19号,2022-01-21,2022-03-14,2022.0,2022.0,智联招聘
中科三清科技有限公司,数据分析工程师,聊城,东昌府区,6000.0,8000.0,岗位职责：1.整合客户现有监测数据，对污染形势、气象条件等分析研判；2.分析污染特征，解析污染成因，提出具有针对性的管控建议；3.参与应急会商、环保动员会等重要会议，并向市县区等领导做相应汇报；4.现场服务其它相关事宜。任职要求：1.学历与专业：本科及以上，大气科学、大气物理与大气环境、环境工程、环境科学、应用数学和计算科学相关学科；2.熟悉驻场咨询服务业务，有相关项目经验；3.有污染气象分析、清单编制、源解析等工作经验优先考虑；4.有良好的沟通协调能力和良好的文字功底；,本科,不限,1,全职,,兴华西路46号聊城市东昌府区兴华西路46号（聊城市环境监测中心）,兴华西路46号聊城市东昌府区兴华西路46号（聊城市环境监测中心）,2022-01-04,2022-03-14,2022.0,2022.0,智联招聘
西安翌昱皓莱数据科技有限公司,大数据分析师,西安,新城区,5000.0,7000.0,"岗位职责： 1、进行业务系统数据库的规划、设计、实施，设计并优化数据库物理建设方案 2、对数据库进行管理，负责数据库应用系统的运营及监控； 3、业务系统数据库的定期维护和异常处理； 4、对数据库性能分析与调优，排错，保证数据安全； 5、对数据库进行定期备份、和按需恢复； 6、配合其他部门进行的数据处理、查询，统计和分析工作。 任职资格： 1、大专及以上学历，接受2022届毕业生，不接受在校生； 2、精通关系数据库原理,熟悉数据库系统的规划、安装、配置、性能调试， 3、精通SQL脚本的编写，有丰富的数据库管理、运维调优经验； 4、熟练使用数据库管理、分析、设计工具； 5、快速处理系统突发事件的能力，较强的学习和创新能力； 6、良好的良好的沟通能力、团队合作精神。 工作时间： 周一至周五9：00--12：00；13：00--18：00； 周末双休，节假日照常。来自：www.macrodatas.cn",大专,无经验,2,全职,,西安新城区胡家庙街道金花北路369号,西安新城区胡家庙街道金花北路369号,2022-06-24,2022-07-25,2022.0,2022.0,智联招聘
大连金思维技术有限公司,3D视觉算法工程师,大连,金州区,20000.0,40000.0,计算机视觉，统筹学，机械学习等相关专业硕士以上学历！在3D视觉或机械学习方向具有扎实的理论和工程实际经验！熟悉一种或多种深度学习框架。掌握基于多视几何重建，基于深度学习的3D重建基本算法和方法！此职位为公司技术合伙人职位！ 来源：马 克 数 据 网,硕士,5-10年,1,全职,,大连金州区辽河西三路13附近,大连金州区辽河西三路13附近,2022-06-23,2022-07-24,2022.0,2022.0,智联招聘
武汉佰钧成技术有限责任公司,大数据开发工程师,阜阳,颍州区,6000.0,12000.0,岗位职责： 1、参与政府行业数据指标体系建设，数据治理的管理体系建设，包括体系的建立、运行有效性评估和持续优化，并协同业务部门共同建立数据管理的工作流程、规范和方法； 2、参与数据治理的技术架构设计主导落地，包括数据治理平台及工具的建设规划、实施、推广和运维； 3、负责主数据、元数据、数据标准、数据模型的项目实施工作，包括发布应用和版本管理，并对发布后的应用情况进行监测评估，检查数据应用和数据管理规范的有效性； 4、负责对政府及多业务系统数据的分析、抽取、治理、归集等赋能支撑工作，利用数据中台产品，从数据治理的角度对系统功能和数据提出应用要求，协助推动业务数据质量的提升。 岗位要求： 1、*本科及以上学历，统计、计算机、信息系统等相关专业； 2、*掌握Linux、Windows操作系统运维及相关配置； 3、*熟练使用Python、kettle、DataX等ETL工具； 4、*三年以上数据治理的实施工作经验，具备大数据背景下数据治理经验，参与过完整的数据治理项目实施过程，包括数据架构，数据接入，数据模型，数据标准，数据质量等； 5、*精通Hive、Flink等大数据组件，精通MySQL、Oracle等主流数据库，能熟练进行SQL查询优化、有海量数据处理经验； 6、掌握数据标准编制方法与数据质量管理，了解数据架构、数据仓库等基本概念和理论知识，有数据模型规划经验者优先； 7、掌握Nignx、Redis、Kafka、Flink等，能够独立部署、配置、调优及问题处理者优先； 8、系统掌握数据治理的方法、理论体系。有独立数据仓库、数据集市平台项目设计和实施经验优先； 9、熟悉DAMA_DMBOK数据管理知识体系者优先；有数据治理相关证书优先； 10、具有良好的沟通表达能力与团队协作精神； 11、有数据中台、数据,本科,3-5年,1,全职,,阜阳市医疗保障基金管理中心1,阜阳市医疗保障基金管理中心1,2022-05-30,2022-06-30,2022.0,2022.0,智联招聘
武汉佰钧成技术有限责任公司,电商数据分析师,东莞,长安镇,20000.0,28000.0,"岗位职责： 1、负责电商营销数据、运营数据、产品数据的分析研究工作； 2、负责项目数据的监控和跟踪分析，并对异常情况进行深入分析和提交改善建议； 3、分析电商行业数据及消费者行为数据，协助提供营销策略方案； 4、制定营销项目的数据跟踪体系、报表体系。； 5、整理编写数据分析报告，及时发现并分析其中隐含的变化和问题，为业务发展提供决策支持； 职位要求： 1、三年以上数据分析经验，本科及以上学历，统计学，数学，计算机等相关专业； 2、有数据银行，策略中心，数据工厂，生意参谋等，商智等工具使用经验优先； 3、有商业分析，BI, SQL, PYTHON等操作经验者优先； 4、对数字敏感，较强的学习能力，沟通能力，抗压能力，为人正直诚恳；",本科,3-5年,1,全职,,vivo全球总部,vivo全球总部,2022-08-05,2022-09-05,2022.0,2022.0,智联招聘
江西朝睿科技服务有限公司,大数据分析师,南昌,,7000.0,12000.0,"1.日常数据提取并搭建分析看提升问题排查。2.针对线上数据异动给出归因3.分析业务数据，发现数据中存在的问题岗位职责:1.熟悉hadoop生态，掌握hive,mysql,impala等工具等工具。",大专,不限,1,全职,,南昌青山湖区北京东路兆丰大厦A-109号,南昌青山湖区北京东路兆丰大厦A-109号,2022-04-15,2022-05-16,2022.0,2022.0,智联招聘
哈尔滨金裘仕其商贸有限公司,数据分析师,哈尔滨,,7000.0,12000.0,"岗位职责: 1、完成产品的数据分析体系搭建。在对用户数据分析洞察中沉淀分析方法论和分析框架，不断完善核心数据的建设，提炼设计体系化的数据模型; 2、负责产品日常数据分析相关工作，通过数据监控、预警、分析工作，及时发现与定位问题; 3、对销售端和使用端的用户特征数据、行为数据等进行数据挖掘、整合、统计建模分析，帮助产品明确用户标签和品牌定位，协助产品进行策略优化; 4、通过各类分析工具进行数据处理和数据解读，从数据角度提出相应的优化建议，为公司运营决策、产品/运营方向等提供数据支持。 任职要求 1、本科及以上学历，数学、经济、心理、统计等专业优先，2年以上互联网数据分析相关经验; 2、具有一定的数据挖掘、建模、预测能力，且有较好的文字、数据、图表呈现能力;熟悉Python,并可以进行实际应用; 3、熟练掌握BI、SQL、 R、SPSS等分析工具中的一种或几种; 4、有较强的逻辑思维能力，并能够清晰的表达观点;能.够快速融入业务，能够根据业务需求不断提升自己。",本科,1-3年,2,全职,,哈尔滨道外区南马路119号KC皮草大厦,哈尔滨道外区南马路119号KC皮草大厦,2022-06-20,2022-07-21,2022.0,2022.0,智联招聘
往圣健康科技(广东)有限公司,python/算法工程师/yolo/兼职-每个项目5k到50k,佛山,南海,20000.0,30000.0,岗位职责： 1、兼职算法工程师，按项目需求开发算法。每个项目5k到50k。 2、远程办公，时间自由。 任职要求： 1、数学或计算机相关专业背景。 2、独立开发过算法。 3、熟悉python，darknet，yolo。 4、具有并行计算经验者优先。 5、有意者直接联系，高，威信-壹3五704吧久101,本科,不限,1,兼职/临时,,往圣健康科技(广东)有限公司,往圣健康科技(广东)有限公司,2022-11-11,2022-12-12,2022.0,2022.0,智联招聘
北京资采信息技术有限公司,大数据开发工程师,南宁,良庆区,7000.0,11000.0,岗位职责：1.参与/负责数据仓库ETL（数据抽取、加载、清洗、转换）处理任务的设计和开发工作，支持日常数据批处理、近实时处理的要求，对新的开发需求和异常情况提供技术支持；2.参与/负责数据仓库ETL调度程序的设计和开发工作，支持对任务的监控和配置管理；3.参与/负责报表、需求沟通及开发工作；4.参与/支持相关的前端BI业务分析的开发和实施工作； 任职要求：1.具备hadoop大数据平台开发和使用经验；2.熟悉了解Hive/Oracle/GreenPlum/SQL Server至少一种以上，熟练使用SQL/Shell/Python/C/存储过程编写；3.熟悉Linux常用命令；4.有电信/移动/联通行业业务经验（BI/Billing/CRM）加分；5.积极向上、有工作激情；,本科,3-5年,1,全职,,广西移动五象生产楼,广西移动五象生产楼,2022-05-16,2022-06-16,2022.0,2022.0,智联招聘
上海晶樵网络信息技术有限公司,数据分析师（DP),盐城,盐都区,5000.0,7000.0,1.协助研究经理完成数据分析，数据检查等项目工作。2.协助项目经理完成编程、数据挖掘等项目工作。3.其他日常工作。岗位要求：1.理工科专业如计算机，数学专业优先。2.能熟练操作Office办公软件，精通Excel。3.良好的中、英文读写能力，英语四级以上。4.有较强的学习能力和分析能力，对于市场，用户，需求有很高的敏感度。5.吃苦耐劳，执行力强，逻辑思维能力强。6.熟悉市场研究行业及能够使用SPSS统计软件者优先。,学历不限,1-3年,5,全职,,解放南路245号凤凰文化广场911室,解放南路245号凤凰文化广场911室,2022-01-26,2022-03-12,2022.0,2022.0,智联招聘
